offer,date,revenue,sale_amount,coupon_code,geo
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.7,16.93,DD85,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,8.34,js6,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,6.82,jc3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.3,8.14,RF3,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,0.7,19.58,DD86,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,1.3,30.35,DD85,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.3,8.13,DD86,egy
1282,08/23/2025,0.7,17.16,jc3,egy
1282,08/23/2025,0.7,17.16,jc3,egy
1282,08/23/2025,0.7,17.16,jc3,egy
1282,08/23/2025,0.7,17.16,jc3,egy
1282,08/23/2025,2.2,45.3,DD85,egy
1282,08/23/2025,2.2,45.3,DD85,egy
1282,08/23/2025,2.2,45.3,DD85,egy
1282,08/23/2025,2.2,45.3,DD85,egy
1282,08/23/2025,2.2,43.63,RF3,egy
1282,08/23/2025,2.2,43.63,RF3,egy
1282,08/23/2025,2.2,43.63,RF3,egy
1282,08/23/2025,7.0,244.36,DD85,egy
1282,08/23/2025,7.0,244.36,DD85,egy
1282,08/23/2025,7.0,244.36,DD85,egy
1282,08/23/2025,0.3,10.58,DD87,egy
1282,08/23/2025,0.3,10.58,DD87,egy
1282,08/23/2025,0.3,10.58,DD87,egy
1282,08/23/2025,0.7,16.74,js6,egy
1282,08/23/2025,0.7,16.74,js6,egy
1282,08/23/2025,0.3,6.78,KUP,egy
1282,08/23/2025,0.3,6.78,KUP,egy
1282,08/23/2025,0.7,16.72,RF3,egy
1282,08/23/2025,0.7,16.72,RF3,egy
1282,08/23/2025,3.25,65.41,jc3,egy
1282,08/23/2025,3.25,65.41,jc3,egy
1282,08/23/2025,1.3,32.11,DD87,egy
1282,08/23/2025,1.3,32.11,DD87,egy
1282,08/23/2025,7.0,114.42,DD86,egy
1282,08/23/2025,7.0,114.42,DD86,egy
1282,08/23/2025,2.2,42.05,jc3,egy
1282,08/23/2025,2.2,42.05,jc3,egy
1282,08/23/2025,1.3,30.17,DD86,egy
1282,08/23/2025,1.3,30.17,DD86,egy
1282,08/23/2025,0.3,7.01,DD63,egy
1282,08/23/2025,0.3,7.01,DD63,egy
1282,08/23/2025,0.7,14.21,DD63,egy
1282,08/23/2025,0.7,14.21,DD63,egy
1282,08/23/2025,3.25,69.62,RF3,egy
1282,08/23/2025,3.25,69.62,RF3,egy
1282,08/23/2025,7.0,347.4,KUP,egy
1282,08/23/2025,7.0,347.4,KUP,egy
1282,08/23/2025,0.7,15.06,PTQ,egy
1282,08/23/2025,1.3,23.56,DG2X,egy
1282,08/23/2025,7.0,148.5,js6,egy
1282,08/23/2025,1.3,36.2,KUP,egy
1282,08/23/2025,1.3,36.72,THS,egy
1282,08/23/2025,4.25,103.79,KUP,egy
1282,08/23/2025,0.7,17.04,DD75,egy
1282,08/23/2025,3.25,68.92,DD85,egy
1282,08/23/2025,0.7,15.32,DZK9,egy
1282,08/23/2025,1.3,23.55,PTQ,egy
1282,08/23/2025,0.3,8.26,QLK,egy
1282,08/23/2025,4.25,86.4,RF3,egy
1282,08/23/2025,1.3,31.86,Bm2,egy
1282,08/23/2025,0.3,12.28,ESF,egy
1282,08/23/2025,0.3,8.85,Fs5,egy
1282,08/23/2025,1.3,26.15,js6,egy
1282,08/23/2025,0.3,5.37,DD78,egy
1282,08/23/2025,2.2,56.71,Ex2,egy
1282,08/23/2025,0.7,22.19,QLK,egy
1282,08/23/2025,0.7,16.25,DD87,egy
1282,08/23/2025,2.2,42.79,js6,egy
1282,08/23/2025,1.3,24.07,RF3,egy
1282,08/23/2025,1.3,23.47,jc3,egy
1282,08/23/2025,4.25,77.73,DD85,egy
1282,08/23/2025,0.3,5.8,DZG3,egy
1282,08/23/2025,4.25,98.82,DD63,egy
1282,08/23/2025,7.0,470.92,DD87,egy
1282,08/23/2025,0.7,23.27,DD58,egy
1282,08/23/2025,0.3,12.15,Xy8,egy
1282,08/23/2025,2.2,38.52,DD86,egy
1282,08/24/2025,0.3,8.29,jc3,egy
1282,08/24/2025,0.3,8.29,jc3,egy
1282,08/24/2025,0.3,8.29,jc3,egy
1282,08/24/2025,0.3,8.29,jc3,egy
1282,08/24/2025,0.3,8.29,jc3,egy
1282,08/24/2025,0.3,9.37,DD85,egy
1282,08/24/2025,0.3,9.37,DD85,egy
1282,08/24/2025,0.3,9.37,DD85,egy
1282,08/24/2025,0.3,9.37,DD85,egy
1282,08/24/2025,0.3,9.37,DD85,egy
1282,08/24/2025,0.7,16.71,DD85,egy
1282,08/24/2025,0.7,16.71,DD85,egy
1282,08/24/2025,0.7,16.71,DD85,egy
1282,08/24/2025,0.7,16.71,DD85,egy
1282,08/24/2025,0.3,5.13,js6,egy
1282,08/24/2025,0.3,5.13,js6,egy
1282,08/24/2025,0.3,5.13,js6,egy
1282,08/24/2025,0.3,8.56,DD86,egy
1282,08/24/2025,0.3,8.56,DD86,egy
1282,08/24/2025,2.2,40.57,DD85,egy
1282,08/24/2025,2.2,40.57,DD85,egy
1282,08/24/2025,7.0,560.54,DD85,egy
1282,08/24/2025,7.0,560.54,DD85,egy
1282,08/24/2025,1.3,25.38,DD86,egy
1282,08/24/2025,1.3,25.38,DD86,egy
1282,08/24/2025,1.3,31.28,DD85,egy
1282,08/24/2025,1.3,31.28,DD85,egy
1282,08/24/2025,0.3,8.8,LRK,egy
1282,08/24/2025,0.7,15.84,DD87,egy
1282,08/24/2025,0.7,20.07,DD59,egy
1282,08/24/2025,1.3,25.74,js6,egy
1282,08/24/2025,1.3,27.08,DD87,egy
1282,08/24/2025,2.2,44.33,jc3,egy
1282,08/24/2025,0.3,8.07,RF3,egy
1282,08/24/2025,0.7,20.36,jc3,egy
1282,08/24/2025,2.2,55.87,DD87,egy
1282,08/24/2025,3.25,65.7,jc3,egy
1185,08/23/2025,6.472666666666666,129.45333333333332,tt10,ksa
1185,08/23/2025,2.140666666666667,42.81333333333334,tt60,ksa
