id,offer name,code,payout,revenue,sale amount,expected ratio revenue,expected ratio sale,expected payout fixed,match method,matched or not
14781,ToYou,sd34,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
7104,ToYou,sd35,2.8,4.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd36,0.0,1.5,0.0,0.0,,0.0,revenue,matched
14580,ToYou,sd37,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
14580,ToYou,sd38,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd39,0.0,2.5,0.0,0.0,,0.0,revenue,matched
189,ToYou,sd4,1.35,1.5,0.0,0.9,,0.45,revenue,matched
6767,ToYou,sd40,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd41,0.0,1.0,0.0,0.0,,0.0,revenue,matched
14525,ToYou,sd42,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6936,ToYou,sd43,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6811,ToYou,sd44,11.549999999999999,16.5,0.0,0.7,,0.35,revenue,matched
3307,ToYou,sd45,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd46,0.0,0.5,0.0,0.0,,0.0,revenue,matched
5389,ToYou,sd47,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd48,0.0,1.0,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd49,0.0,1.0,0.0,0.0,,0.0,revenue,matched
189,ToYou,sd5,0.9,1.0,0.0,0.9,,0.45,revenue,matched
986,ToYou,sd50,7.7,11.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd51,0.0,1.0,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd52,0.0,0.5,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd53,0.0,2.0,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd54,0.0,1.0,0.0,0.0,,0.0,revenue,matched
14638,ToYou,sd55,3.5,5.0,0.0,0.7,,0.35,revenue,matched
14772,ToYou,sd56,0.7,1.0,0.0,0.7,,0.35,revenue,matched
7157,ToYou,sd57,0.35,0.5,0.0,0.7,,0.35,revenue,matched
7243,ToYou,sd58,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd59,0.0,1.0,0.0,0.0,,0.0,revenue,matched
7010,ToYou,sd60,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd61,0.0,2.0,0.0,0.0,,0.0,revenue,matched
6949,ToYou,sd62,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd63,0.0,1.5,0.0,0.0,,0.0,revenue,matched
7010,ToYou,sd65,0.35,0.5,0.0,0.7,,0.35,revenue,matched
7010,ToYou,sd66,0.7,1.0,0.0,0.7,,0.35,revenue,matched
411,ToYou,sd67,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd68,0.0,1.0,0.0,0.0,,0.0,revenue,matched
14536,ToYou,sd69,0.35,0.5,0.0,0.7,,0.35,revenue,matched
2345,ToYou,sd7,28.349999999999998,31.5,0.0,0.9,,4.725,revenue,matched
5389,ToYou,sd70,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd71,0.0,1.0,0.0,0.0,,0.0,revenue,matched
5458,ToYou,sd72,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd73,0.0,1.0,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd74,0.0,1.0,0.0,0.0,,0.0,revenue,matched
6557,ToYou,sd75,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
7142,ToYou,sd76,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6557,ToYou,sd77,1.75,2.5,0.0,0.7,,0.35,revenue,matched
6802,ToYou,sd78,0.7,1.0,0.0,0.7,,0.35,revenue,matched
7073,ToYou,sd79,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6831,ToYou,sd80,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd81,0.0,1.0,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd83,0.0,0.5,0.0,0.0,,0.0,revenue,matched
14197,ToYou,sd85,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd86,0.0,1.0,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd87,0.0,0.5,0.0,0.35,,0.175,fixed,matched
9645,ToYou,sd87,0.35,0.5,0.0,0.35,,0.175,fixed,matched
6658,ToYou,sd88,53.9,77.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd89,0.0,2.0,0.0,0.0,,0.0,revenue,matched
14593,ToYou,sd9,8.75,12.5,0.0,0.7,,0.35,revenue,matched
6658,ToYou,sd90,13.64,15.5,0.0,0.88,,0.44,revenue,matched
1,ToYou,sd91,0.0,0.5,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd92,0.0,1.0,0.0,0.0,,0.0,revenue,matched
6675,ToYou,sd94,1.8,2.0,0.0,0.9,,0.45,revenue,matched
14575,ToYou,sd95,0.84,1.0,0.0,0.84,,0.42,revenue,matched
1,ToYou,sd96,0.0,0.5,0.0,0.0,,0.0,revenue,matched
1,ToYou,sd98,0.0,2.0,0.0,0.0,,0.0,revenue,matched
14076,ToYou,sd99,0.7,1.0,0.0,0.7,,0.35,revenue,matched
499,ToYou,tdd1,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6557,ToYou,tdd11,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6658,ToYou,tdd12,0.88,1.0,0.0,0.88,,0.44,revenue,matched
7747,ToYou,tdd13,0.35,0.5,0.0,0.7,,0.35,revenue,matched
7083,ToYou,tdd14,32.4,40.5,0.0,0.8,,0.4,revenue,matched
6779,ToYou,tdd16,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6998,ToYou,tdd17,0.35,0.5,0.0,0.7,,0.35,revenue,matched
11049,ToYou,tdd18,0.4,0.5,0.0,0.8,,0.4,revenue,matched
11049,ToYou,tdd23,0.4,0.5,0.0,0.8,,0.4,revenue,matched
6658,ToYou,tdd25,0.44,0.5,0.0,0.88,,0.44,revenue,matched
12553,ToYou,tdd26,0.35,0.5,0.0,0.7,,0.35,revenue,matched
7083,ToYou,tdd29,2.4000000000000004,3.0,0.0,0.8,,0.4,revenue,matched
2345,ToYou,tdd3,0.9,1.0,0.0,0.9,,0.45,revenue,matched
14480,ToYou,tdd30,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,tdd34,0.0,0.5,0.0,0.0,,0.0,revenue,matched
6924,ToYou,tdd35,0.7,1.0,0.0,0.7,,0.35,revenue,matched
189,ToYou,tdd36,9.45,10.5,0.0,0.9,,4.725,revenue,matched
189,ToYou,tdd37,0.9,1.0,0.0,0.9,,0.45,revenue,matched
189,ToYou,tdd38,0.9,1.0,0.0,0.9,,0.45,revenue,matched
14465,ToYou,tdd39,150.28,158.0,0.0,0.96,,0.48,revenue,matched
14465,ToYou,tdd40,121.78,128.0,0.0,0.96,,0.48,revenue,matched
14465,ToYou,tdd41,1.44,1.5,0.0,0.96,,0.48,revenue,matched
7083,ToYou,tdd44,16.400000000000002,20.5,0.0,0.8,,0.4,revenue,matched
6924,ToYou,tdd45,0.35,0.5,0.0,0.7,,0.35,revenue,matched
7083,ToYou,tdd46,0.4,0.5,0.0,0.8,,0.4,revenue,matched
5389,ToYou,tdd47,0.35,0.5,0.0,0.7,,0.35,revenue,matched
5389,ToYou,tdd48,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,tdd49,0.0,0.5,0.0,0.0,,0.0,revenue,matched
5458,ToYou,tdd5,0.35,0.5,0.0,0.7,,0.35,revenue,matched
5458,ToYou,tdd6,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6133,ToYou,tdd7,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6675,ToYou,tdd9,3.15,3.5,0.0,0.9,,0.45,revenue,matched
11817,Trendyol ,acc,1.6,2.0,2.6,0.8,0.6153846153846154,0.8,revenue,matched
14785,Trendyol ,ahdd,1104.71,1227.48,1595.72,0.8999704921687484,0.6923024456445701,43.43,revenue,matched
14219,Trendyol ,ahmedkh,48.56,60.7,78.89999999999999,0.8,0.6155492154065622,17.26,revenue,matched
14787,Trendyol ,aje,1664.68,1893.87,2461.99,0.8999776735878545,0.6923076923076924,80.62,revenue,not matched
6706,Trendyol ,alc,918.21,1031.7,1341.2,0.89,0.6846153846153846,38.71,revenue,matched
14546,Trendyol ,alka,1014.99,1202.26,1562.94,0.8500206905109815,0.6538564483395426,43.2,"mixed (fixed, revenue)",not matched
14496,Trendyol ,alm,10.4,13.0,16.9,0.8,0.6153846153846154,2.4,revenue,matched
10201,Trendyol ,alre,3.2,4.0,5.2,0.8,0.6153846153846154,3.2,revenue,matched
7872,Trendyol ,amra,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
10043,Trendyol ,amro,18.4,23.0,29.9,0.8,0.6153846153846154,2.0,revenue,matched
13928,Trendyol ,anoo,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
14703,Trendyol ,arw,4.8,6.0,7.8,0.8,0.6153846153846154,1.6,revenue,matched
12368,Trendyol ,aryam,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14263,Trendyol ,asasd,2555.99,2839.96,3691.99,0.9000208463623098,0.6923048842812295,47.72,revenue,matched
13339,Trendyol ,asel,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
9767,Trendyol ,aslx,163.57999999999998,192.43,250.16,0.8500177809388335,0.6538777185063602,15.24,revenue,matched
1,Trendyol ,assa,0.0,34.0,44.199999999999996,0.0,0.0,0.0,revenue,matched
14700,Trendyol ,axe,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14298,Trendyol ,ayd,11423.619999999999,14279.55,18563.43,0.7999989961250427,0.6153829652457805,430.84000000000003,revenue,matched
1,Trendyol ,ayla,0.0,14.41,18.74,0.0,0.0,0.0,revenue,matched
1,Trendyol ,aym,0.0,1.0,1.3,0.0,0.0,0.0,revenue,matched
1,Trendyol ,ayselmo,0.0,50.94,66.22,0.0,0.0,0.0,revenue,matched
8486,Trendyol ,aziz,175.56,206.53,268.5,0.85,0.6538461538461539,4.25,revenue,matched
14540,Trendyol ,bat,4.8,6.0,7.8,0.7999999999999999,0.6153846153846154,4.8,revenue,matched
14647,Trendyol ,batoult,149.86,187.31,243.51,0.8000477031484132,0.6154102701167896,19.345,revenue,matched
14539,Trendyol ,bes,314.24,392.78,510.65000000000003,0.8000329028543227,0.6153748813666561,6.73,revenue,matched
14736,Trendyol ,bigd,987.96,1097.72,1427.03,0.9000132082948092,0.6923214285714286,77.54,revenue,matched
14766,Trendyol ,bysa,2873.48,3192.72,4150.56,0.900012648747778,0.6923154328649707,104.205,revenue,matched
13222,Trendyol ,coffee,2.4000000000000004,3.0,3.9000000000000004,0.8,0.6153846153846154,1.2000000000000002,revenue,matched
6675,Trendyol ,coupo,5.949999999999999,7.0,9.1,0.85,0.6538461538461539,2.9749999999999996,revenue,matched
1,Trendyol ,daliax,0.0,21.0,27.3,0.0,0.0,0.0,revenue,matched
10047,Trendyol ,ddkk,420.92,495.2,643.75,0.8499974366861478,0.6538544962550168,21.79,revenue,matched
13939,Trendyol ,dok,1487.47,1652.75,2148.58,0.9,0.6922975063291132,57.655,revenue,matched
6658,Trendyol ,dona,465.29,547.4,711.62,0.85,0.6538461538461539,18.275,revenue,matched
14460,Trendyol ,dosk,4.800000000000001,6.0,7.800000000000001,0.8,0.6153846153846154,2.4000000000000004,revenue,matched
14417,Trendyol ,eslamt,1.8,2.0,2.6,0.9,0.6923076923076923,1.8,revenue,matched
14611,Trendyol ,eto,27.779999999999998,34.730000000000004,45.14,0.7995959467538621,0.6153073909721479,13.889999999999999,revenue,matched
1,Trendyol ,farida,0.0,8.0,10.4,0.0,0.0,0.0,revenue,matched
14345,Trendyol ,faris,17.3,20.35,26.46,0.8500772797527049,0.6538461538461539,5.5,revenue,matched
8253,Trendyol ,fashxxx,11.33,14.16,18.4,0.800089605734767,0.6156233421750663,5.665,revenue,matched
14346,Trendyol ,ffl,21.63,27.04,35.15,0.8,0.6153846153846154,3.16,revenue,matched
14436,Trendyol ,fto,825.63,971.3,1262.72,0.8500313741895,0.6538461538461539,37.88,revenue,matched
13932,Trendyol ,gad,10.4,13.0,16.900000000000002,0.8,0.6153846153846154,2.4000000000000004,revenue,matched
14061,Trendyol ,gody,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
9768,Trendyol ,gogo,6.4,8.0,10.4,0.8,0.6153846153846154,1.6,revenue,matched
10685,Trendyol ,half,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
1,Trendyol ,hanae,0.0,8.0,10.4,0.0,0.0,0.0,revenue,matched
14761,Trendyol ,hano,4.0,5.0,6.5,0.8,0.6153846153846154,0.8,revenue,matched
11781,Trendyol ,hhh,11.200000000000001,14.0,18.2,0.8,0.6153846153846154,0.8,revenue,matched
8484,Trendyol ,hoda,15.9,19.87,25.830000000000002,0.8,0.6153846153846154,2.4,revenue,matched
9700,Trendyol ,hoor,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14432,Trendyol ,hyd,656.0799999999999,771.82,1003.37,0.8500365764447696,0.6538593776860924,28.21,revenue,matched
2345,Trendyol ,iams,13.5,15.0,19.5,0.9,0.6923076923076924,2.7,revenue,matched
14555,Trendyol ,imem,473.6,592.02,769.61,0.7999819070019902,0.6153792623521226,21.51,revenue,matched
14211,Trendyol ,iou,0.85,1.0,1.3,0.85,0.6538461538461539,0.85,revenue,matched
1,Trendyol ,islam,0.0,13.0,16.9,0.0,0.0,0.0,revenue,matched
14740,Trendyol ,jay,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14082,Trendyol ,jud,16.15,19.0,24.7,0.85,0.6538461538461539,2.55,revenue,matched
14054,Trendyol ,judyr,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
9592,Trendyol ,kiko,8522.22,9469.14,12309.89,0.9000014936073606,0.692305635182657,324.07,revenue,matched
11877,Trendyol ,kkk,4.0,5.0,6.5,0.8,0.6153846153846154,2.0,revenue,matched
14774,Trendyol ,kokya,2294.79,2868.44,3728.98,0.8000148926646065,0.615394079167767,75.78,revenue,matched
8486,Trendyol ,ksa,2400.02,2823.56,3670.62,0.8499978750230206,0.6538459442818925,2400.02,revenue,matched
1,Trendyol ,lailax,0.0,2.0,2.6,0.0,0.0,0.0,revenue,matched
2345,Trendyol ,lamis,7472.21,8302.44,10793.19,0.9000019521442395,0.6923076923076923,319.83000000000004,revenue,matched
1,Trendyol ,lanat,0.0,424.83000000000004,552.28,0.8999829903044735,0.6923076923076924,76.68,,not matched
14812,Trendyol ,lanat,981.3199999999999,1090.3600000000001,1417.44,0.8999829903044735,0.6923076923076924,76.68,revenue,matched
14777,Trendyol ,lanaxxx,189.81,237.25,308.43,0.8000924000924001,0.6154522709745582,53.78,revenue,matched
14498,Trendyol ,lena,10.4,13.0,16.900000000000002,0.8,0.6153846153846154,2.8,revenue,matched
14642,Trendyol ,lifelo,133.17,166.47,216.42000000000002,0.7999289015286172,0.6153215119580994,1.895,revenue,matched
10861,Trendyol ,liffe,76.0,95.0,123.5,0.8,0.6153846153846154,4.0,revenue,matched
1,Trendyol ,lkj,0.0,193.82999999999998,251.97,0.0,0.0,0.0,revenue,matched
14443,Trendyol ,llixx,256.65,320.8,417.06,0.8,0.6153908754006411,11.105,revenue,matched
14468,Trendyol ,llk,3.2,4.0,5.2,0.8,0.6153846153846154,3.2,revenue,matched
14076,Trendyol ,lody,1714.72,1863.8,2422.94,0.92,0.7076923076923077,64.86,revenue,matched
14493,Trendyol ,loll,163.35,192.18,249.84,0.8499775223171279,0.6538385535026183,5.03,revenue,matched
14071,Trendyol ,lon,75.65,89.0,115.7,0.85,0.6538461538461539,4.25,revenue,matched
6658,Trendyol ,mago,1.7,2.0,2.6,0.85,0.6538461538461539,1.7,revenue,matched
1,Trendyol ,mahaw,0.0,63.79,82.92,0.0,0.0,0.0,revenue,matched
14758,Trendyol ,malakalx,1689.44,1877.1399999999999,2440.28,0.9000035711734877,0.6923076923076923,125.775,revenue,matched
9794,Trendyol ,manar,12.0,15.0,19.5,0.8,0.6153846153846154,3.2,revenue,matched
1,Trendyol ,maria,0.0,235.82999999999998,306.58,0.0,0.0,0.0,revenue,matched
14762,Trendyol ,mariamxx,1150.09,1277.89,1661.25,0.8999804266979838,0.6922916231460206,43.17,revenue,matched
14384,Trendyol ,mbro,21.79,27.24,35.41,0.7999265785609398,0.6153628918384637,21.79,revenue,matched
14817,Trendyol ,milalm,89.83,112.27,145.97,0.8001083423618635,0.6154166666666666,10.39,revenue,matched
14089,Trendyol ,mmm,380.13,475.17,617.72,0.8,0.6153846153846154,13.6,revenue,matched
14388,Trendyol ,mne,0.8,1.0,1.3,0.8,0.6153846153846154,0.8,revenue,matched
14526,Trendyol ,mofb,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14789,Trendyol ,mohamedy,1110.95,1388.67,1805.26,0.8,0.6154012545965823,29.14,revenue,matched
14057,Trendyol ,mom,14.4,18.0,23.4,0.8,0.6153846153846154,2.8,revenue,matched
14692,Trendyol ,moont,4529.03,5661.28,7359.7,0.8,0.6153831302604125,166.26,revenue,matched
13996,Trendyol ,mrss,10.4,13.0,16.9,0.8,0.6153846153846154,10.4,revenue,matched
14505,Trendyol ,mse,20.36,22.62,29.41,0.9000884173297966,0.6922815368922135,20.36,revenue,matched
14417,Trendyol ,nea,1.8,2.0,2.6,0.9,0.6923076923076923,1.8,revenue,matched
8486,Trendyol ,nmr,49445.11,58170.72,75621.92,0.8499997870464623,0.6538460345955532,2090.83,revenue,matched
14424,Trendyol ,nnn,116.72999999999999,145.91,189.68,0.8,0.6153846153846154,1.6,revenue,matched
1,Trendyol ,none,0.0,3.0,3.9,0.0,0.0,0.0,revenue,matched
10612,Trendyol ,nooorx,8.8,11.0,14.3,0.8,0.6153846153846154,3.2,revenue,matched
14200,Trendyol ,nwr,6.4,8.0,10.4,0.8,0.6153846153846154,6.4,revenue,matched
1,Trendyol ,oekl,0.0,1.0,1.3,0.0,0.0,0.0,revenue,matched
8623,Trendyol ,offerz,48.33,60.410000000000004,78.54,0.8000311915159076,0.6152816045447249,5.12,revenue,matched
6675,Trendyol ,offerzs,10.2,12.0,15.6,0.85,0.6538461538461539,5.1,revenue,matched
14483,Trendyol ,omz,2108.13,2635.16,3425.7000000000003,0.8000135240220442,0.6153846153846154,114.98,revenue,matched
14478,Trendyol ,orood,684.54,805.36,1046.95,0.8499912982944657,0.6538461538461539,23.505000000000003,revenue,matched
359,Trendyol ,ouda,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14334,Trendyol ,pric,946.78,1051.96,1367.54,0.9000158453493899,0.6923301920189175,35.17,revenue,matched
14585,Trendyol ,princ,131.51,164.38,213.69,0.8000659276145567,0.6155000083398439,7.834999999999999,revenue,matched
14332,Trendyol ,qar,4.8,6.0,7.8,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
1,Trendyol ,qmx,0.0,4.0,5.2,0.0,0.0,0.0,revenue,matched
14195,Trendyol ,qtr,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
1,Trendyol ,raghd,0.0,17.0,22.1,0.0,0.0,0.0,revenue,matched
6706,Trendyol ,raghdx,5031.3,5653.11,7349.04,0.8900042946102641,0.684619187483642,211.55,revenue,matched
14259,Trendyol ,remxx,52.31,65.37,84.98,0.8003829676291944,0.6154978847437993,9.535,revenue,matched
14150,Trendyol ,reva,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
14465,Trendyol ,rew,1583.89,1721.6200000000001,2238.11,0.9199976364925548,0.7076972695159782,59.075,revenue,matched
14058,Trendyol ,rna,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14528,Trendyol ,roa,14.049999999999999,17.57,22.84,0.8,0.6153846153846154,4.0,revenue,matched
14790,Trendyol ,roka,738.88,923.58,1200.67,0.80000857559386,0.6153873865884818,33.985,revenue,matched
2345,Trendyol ,rona,7790.01,8655.539999999999,11252.23,0.9000000000000001,0.6923076923076924,298.125,revenue,matched
7100,Trendyol ,rsho,6.4,8.0,10.4,0.8,0.6153846153846154,2.4,revenue,matched
14514,Trendyol ,rsst,351.19,438.96000000000004,570.66,0.8000366233290606,0.6153982930298719,3.6,revenue,matched
14081,Trendyol ,rxx,10.4,13.0,16.9,0.8,0.6153846153846154,2.4000000000000004,revenue,matched
13879,Trendyol ,safx,4.8,6.0,7.8,0.7999999999999999,0.6153846153846154,4.8,revenue,matched
1,Trendyol ,said,0.0,2.0,2.6,0.0,0.0,0.0,revenue,matched
14281,Trendyol ,sajax,299.42,352.25,457.92,0.8500135611608354,0.6538540807914262,16.24,revenue,matched
14797,Trendyol ,salyx,879.53,1004.46,1305.8,0.8999765403700737,0.6922904922365144,33.11,revenue,not matched
1,Trendyol ,samaaxx,0.0,58.47,76.01,0.0,0.0,0.0,revenue,matched
9064,Trendyol ,sarat,1.6,2.0,2.6,0.8,0.6153846153846154,1.6,revenue,matched
14649,Trendyol ,satb,19.9,24.87,32.33,0.8008752735229759,0.6161616161616161,3.66,revenue,matched
10959,Trendyol ,sdi,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
13307,Trendyol ,seba,12.8,16.0,20.8,0.8,0.6153846153846154,12.8,revenue,matched
14550,Trendyol ,shahir,1798.78,2248.46,2923.0,0.8000129012530603,0.6153884322825527,69.05,revenue,matched
14490,Trendyol ,shein,3.2,4.0,5.2,0.8,0.6153846153846154,1.6,revenue,matched
14212,Trendyol ,sherif,6.4,8.0,10.4,0.8,0.6153846153846154,3.2,revenue,matched
9703,Trendyol ,shi,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
14588,Trendyol ,shopping,82.58,103.23,134.2,0.7999999999999999,0.6153846153846154,6.245,revenue,matched
14430,Trendyol ,siba,75.43,88.76,115.39,0.849376488720751,0.6535773867269732,7.2749999999999995,revenue,matched
285,Trendyol ,sod,0.85,1.0,1.3,0.85,0.6538461538461539,0.85,revenue,matched
9613,Trendyol ,soka,6.4,8.0,10.4,0.8,0.6153846153846154,3.2,revenue,matched
1,Trendyol ,srs,0.0,1.0,1.3,0.0,0.0,0.0,revenue,matched
14210,Trendyol ,ssd,39.93,44.37,57.68,0.8999323867478026,0.6922676837725381,39.93,revenue,matched
11153,Trendyol ,ssrr,1.7,2.0,2.6,0.85,0.6538461538461539,1.7,revenue,matched
1,Trendyol ,sss,0.0,68.0,88.4,0.0,0.0,0.0,revenue,matched
9586,Trendyol ,stl,450.86,563.58,732.63,0.8,0.6153846153846154,26.57,revenue,matched
14786,Trendyol ,store,284.07,315.63,410.31,0.9,0.6923420074349442,46.33,revenue,matched
1,Trendyol ,stors,0.0,106.84,138.87,0.0,0.0,0.0,revenue,matched
14636,Trendyol ,stylin,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
14452,Trendyol ,sugaa,145.61999999999998,171.3,222.7,0.8501059863395384,0.6538695660487975,24.755,revenue,matched
14788,Trendyol ,sures,282.32,313.7,407.81,0.8999806875241405,0.6922962184289712,46.09,revenue,matched
10237,Trendyol ,taifxx,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
14764,Trendyol ,tariqf,1.97,2.19,2.85,0.8995433789954338,0.6912280701754385,1.97,revenue,matched
14531,Trendyol ,tio,15.11,18.88,24.55,0.8003177966101696,0.6154786150712831,15.11,revenue,matched
14591,Trendyol ,tjar,149.57,186.96,243.04000000000002,0.8,0.6154230097329673,31.75,revenue,matched
14335,Trendyol ,todayai,2.4,3.0,3.9,0.7999999999999999,0.6153846153846154,2.4,revenue,matched
10242,Trendyol ,tooa,298.54,373.15999999999997,485.12,0.800010213461342,0.6153984330740214,28.25,revenue,matched
1,Trendyol ,trendyy,0.0,387.22,503.38,0.900000347467014,0.692300126345307,56.135000000000005,,not matched
14813,Trendyol ,trendyy,933.14,1036.8,1347.85,0.900000347467014,0.692300126345307,56.135000000000005,revenue,matched
14429,Trendyol ,trf,11.85,13.94,18.130000000000003,0.85,0.6538461538461539,2.55,revenue,matched
14453,Trendyol ,trn,1.7,2.0,2.6,0.85,0.6538461538461539,1.7,revenue,matched
283,Trendyol ,uaego,283.21,354.02,460.22,0.7999401018268943,0.6153561517113784,26.71,revenue,matched
12148,Trendyol ,uaest,248.38,292.2,379.84,0.8500410268665832,0.6539577512989854,14.55,revenue,matched
9715,Trendyol ,uroffer,24.8,31.0,40.3,0.8,0.6153846153846154,3.2,revenue,matched
1,Trendyol ,vvv,0.0,4.0,5.2,0.0,0.0,0.0,revenue,matched
6671,Trendyol ,waffa,11.2,14.0,18.2,0.7999999999999999,0.6153846153846154,11.2,revenue,matched
11554,Trendyol ,wowo,228.27,268.55,349.12,0.85,0.6538461538461539,21.41,revenue,matched
1,Trendyol ,wows,0.0,110.75999999999999,143.98,0.0,0.0,0.0,revenue,matched
14423,Trendyol ,wssss,176.58,220.73,286.93,0.7999999999999999,0.6154222489838928,18.39,revenue,matched
14505,Trendyol ,xxxxx,3832.38,4258.14,5535.610000000001,0.9000191967173439,0.6923177638851848,110.545,revenue,matched
14778,Trendyol ,yasmi,285.04,316.7,411.71999999999997,0.9,0.6923076923076923,46.53,revenue,matched
1,Trendyol ,youmi,0.0,944.63,1227.99,0.0,0.0,0.0,revenue,matched
6675,Trendyol ,z,8.5,10.0,13.0,0.85,0.6538461538461539,2.125,revenue,matched
8623,Trendyol ,zakarx,2.39,2.99,3.88,0.7993311036789298,0.615979381443299,2.39,revenue,matched
13933,Trendyol ,zee,4.0,5.0,6.5,0.8,0.6153846153846154,2.0,revenue,matched
1,Trendyol ,zizo,0.0,2.0,2.6,0.0,0.0,0.0,revenue,matched
1,Trendyol ,,0.0,92.9,120.76,0.0,0.0,0.0,revenue,matched
14827,Victoria Secret,v5m3,7.0,10.0,171.93,0.7,0.04580352469028093,3.5,revenue,matched
7137,Victoria Secret,vc07,3.5,5.0,88.57,0.7,0.03951676639945806,3.5,revenue,matched
6947,Victoria Secret,ve81,7.0,10.0,221.89999999999998,0.7,0.04732081909245682,3.5,revenue,matched
14465,Victoria Secret,vmsu,18.0,20.0,273.0,0.9,0.06625152678415634,4.5,revenue,matched
10856,Victoria Secret,vrq3,28.0,40.0,1857.15,0.7,0.03827952932490601,3.5,revenue,matched
6675,Victoria Secret,vs77,4.25,5.0,182.35,0.85,0.02330682752947628,4.25,revenue,matched
6802,Victoria Secret,vwhz,3.5,5.0,50.01,0.7,0.06998600279944012,3.5,revenue,matched
7543,VogaCloset,11z,8.48,10.61,53.03,0.7992459943449577,0.15990948519705828,8.48,revenue,matched
6893,VogaCloset,2rz,25.86,32.33,297.05,0.7999999999999999,0.039993750976409934,4.66,revenue,matched
6947,VogaCloset,4dg,14.62,18.27,91.35,0.8002189381499726,0.16004378762999452,14.62,revenue,matched
14773,VogaCloset,7a03,4.4399999999999995,5.55,111.06,0.7996459983781423,0.0399598993207045,2.2199999999999998,revenue,matched
8696,VogaCloset,97c,23.4,27.52,550.4100000000001,0.8502899882736983,0.04251379821955714,11.7,revenue,matched
6463,VogaCloset,av7,2.53,3.16,63.28,0.800632911392405,0.03998103666245259,2.53,revenue,matched
189,VogaCloset,bb,23.009999999999998,25.29,505.81000000000006,0.9098360655737705,0.045476892822025564,5.55,revenue,matched
