Order Date,Order ID,Coupon Code,Customer Type,Order Country,Channels,Gender,Brand,Category,Gross Revenue
"Aug 6, 2025, 7:59:54 PM",APPENUAE80031007580045,DH40,Returning,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,445.71
"Aug 6, 2025, 7:59:54 PM",APPENUAE80031007580045,DH40,Returning,United Arab Emirates,App,WOMEN,MAGNANNI,FLAT SHOES,1122.86
"Aug 6, 2025, 7:42:44 PM",APPENKSA80033007560383,DH135,Returning,Saudi Arabia,App,UNISEX,ASICS,SNEAKERS,413.78
"Aug 6, 2025, 4:57:18 PM",ORKSA80034007581238,DH135,NEW,Saudi Arabia,Web,WOMEN,ANDREA WAZEN,MULES,3241.26
"Aug 6, 2025, 4:04:53 PM",APPORKSA80034007580555,KYT,Returning,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,344.81
"Aug 6, 2025, 3:22:50 PM",APPENKSA80033007580548,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.44
"Aug 6, 2025, 3:00:46 PM",ORKSA80034007580726,DH33,NEW,Saudi Arabia,Web,WOMEN,NEW BALANCE,SNEAKERS,490.41
"Aug 6, 2025, 2:10:50 PM",APPORKSA80034007561553,KYT,Returning,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,344.81
"Aug 6, 2025, 4:40:44 AM",APPORKSA80034007332935,DG8,Returning,Saudi Arabia,App,WOMEN,TONY BIANCO,PUMPS,528.72
"Aug 6, 2025, 4:40:44 AM",APPORKSA80034007332935,DG8,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,1034.45
"Aug 6, 2025, 3:59:18 AM",APPENKSA80033007294436,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,559.36
"Aug 5, 2025, 10:45:27 PM",APPORKSA80034007514834,KYF,Returning,Saudi Arabia,App,WOMEN,ALLBIRDS,SNEAKERS,513.39
"Aug 5, 2025, 10:27:39 PM",APPORKSA80034007347589,KYF,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,PUMPS,2245.13
"Aug 5, 2025, 10:08:29 PM",ORKSA80034007577197,KYF,NEW,Saudi Arabia,Web,GIRL,ADIDAS,SNEAKERS,291.18
"Aug 5, 2025, 8:48:37 PM",APPENKSA80033007439891,KYF,Returning,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,367.8
"Aug 5, 2025, 6:13:35 PM",APPENKSA80033007574921,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.44
"Aug 5, 2025, 5:57:26 PM",APPORKSA80034007564865,KYF,Returning,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,229.87
"Aug 5, 2025, 4:12:07 PM",APPORKSA80034007544720,KYF,Returning,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,666.64
"Aug 5, 2025, 2:01:49 PM",APPENKSA80033007563882,KYF,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,260.53
"Aug 5, 2025, 1:54:28 PM",APPENKSA80033007570968,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.44
"Aug 5, 2025, 4:37:28 AM",APPORKSA80034007521861,KYT,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,658.98
"Aug 5, 2025, 12:16:00 AM",ORKSA80033007567899,KYF,Returning,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,444.43
"Aug 5, 2025, 12:16:00 AM",ORKSA80033007567899,KYF,Returning,Saudi Arabia,Web,WOMEN,JW PEI,TOTES,638.54
"Aug 4, 2025, 10:59:41 PM",APPORKSA80034007561889,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,429.1
"Aug 4, 2025, 9:18:44 PM",APPORKSA80034007382127,KYF,NEW,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,291.18
"Aug 4, 2025, 9:14:41 PM",APPORKSA80034007403452,KYF,NEW,Saudi Arabia,App,WOMEN,PUMA,SNEAKERS,344.81
"Aug 4, 2025, 7:23:01 PM",APPENKSA80033007551466,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.44
"Aug 4, 2025, 6:45:48 PM",APPORKSA80034007359161,BH44,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,605.34
"Aug 4, 2025, 6:01:08 PM",APPENUAE80031007355661,DH33,NEW,United Arab Emirates,App,UNISEX,ADIDAS,SNEAKERS,325.71
"Aug 4, 2025, 5:53:02 PM",ORKSA80033007570491,KYF,Returning,Saudi Arabia,Web,MEN,BIRKENSTOCK,SANDALS,206.89
"Aug 4, 2025, 5:53:02 PM",ORKSA80033007570491,KYF,Returning,Saudi Arabia,Web,UNISEX,BIRKENSTOCK,SANDALS,122.6
"Aug 4, 2025, 3:06:56 PM",ORKSA80034007569667,KYT,Returning,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,1379.26
"Aug 4, 2025, 11:10:11 AM",APPENKSA80033007460260,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,681.97
"Aug 4, 2025, 10:45:44 AM",APPORKSA80034007566531,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NIKE,SNEAKERS,498.07
"Aug 4, 2025, 10:30:23 AM",APPORKSA80034007451891,KYF,NEW,Saudi Arabia,App,GIRL,GOLDEN GOOSE,SNEAKERS,911.84
"Aug 4, 2025, 10:30:23 AM",APPORKSA80034007451891,KYF,NEW,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,344.81
"Aug 4, 2025, 7:41:26 AM",APPORKWT80036007541391,KYF,NEW,Kuwait,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,516.59
"Aug 4, 2025, 4:55:44 AM",APPORKSA80034007466377,KYF,Returning,Saudi Arabia,App,WOMEN,AQUAZZURA,SANDALS,2796.84
"Aug 4, 2025, 2:58:21 AM",APPORKSA80034007567299,KYF,Returning,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,490.41
"Aug 4, 2025, 1:37:22 AM",APPORKSA80034007311868,KYT,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,475.08
"Aug 4, 2025, 1:34:00 AM",APPENUAE80031007540221,DH60,Returning,United Arab Emirates,App,UNISEX,PUMA,SNEAKERS,274.28
"Aug 4, 2025, 1:10:42 AM",APPORKSA80034007567019,KYF,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,HATS,444.43
"Aug 4, 2025, 1:07:56 AM",APPENKSA80033007509253,KYF,Returning,Saudi Arabia,App,UNISEX,PUMA,SNEAKERS,137.93
"Aug 4, 2025, 1:07:56 AM",APPENKSA80033007509253,KYF,Returning,Saudi Arabia,App,WOMEN,BENSIMON,SNEAKERS,160.92
"Aug 4, 2025, 1:07:56 AM",APPENKSA80033007509253,KYF,Returning,Saudi Arabia,App,WOMEN,FARM RIO,SANDALS,421.44
"Aug 4, 2025, 12:44:35 AM",APPENKSA80033007385792,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,658.98
"Aug 4, 2025, 12:39:27 AM",APPORQAT800312007499317,KYT,Returning,Qatar,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,383.18
"Aug 4, 2025, 12:34:58 AM",ORKSA80034007567061,KYF,NEW,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,444.43
"Aug 3, 2025, 11:10:00 PM",APPORKSA80034007241651,KYF,NEW,Saudi Arabia,App,BOY,ASICS,SNEAKERS,283.52
"Aug 3, 2025, 10:52:56 PM",APPORKSA80034007564510,KYT,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,1226.02
"Aug 3, 2025, 10:44:53 PM",ORKSA80033007566440,DH40,NEW,Saudi Arabia,Web,MEN,SCAROSSO,LOAFERS,1126.39
"Aug 3, 2025, 9:50:48 PM",APPENUAE80031007461955,DH33,Returning,United Arab Emirates,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",ADIDAS,SNEAKERS,428.57
"Aug 3, 2025, 9:20:07 PM",APPORKSA80034007565988,KYF,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,452.09
"Aug 3, 2025, 9:13:55 PM",APPORKSA80034007517746,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,567.03
"Aug 3, 2025, 7:31:01 PM",APPORKSA80034007531358,KYF,Returning,Saudi Arabia,App,WOMEN,TORY BURCH,FLAT SHOES,1448.23
"Aug 3, 2025, 5:48:19 PM",APPORKSA80034007559776,KYF,Returning,Saudi Arabia,App,UNISEX,NIKE,SNEAKERS,283.52
"Aug 3, 2025, 5:35:11 PM",APPORKWT80036007253328,DH40,Returning,Kuwait,App,WOMEN,SAM EDELMAN,FLAT SHOES,538.11
"Aug 3, 2025, 5:26:10 PM",ORUAE80031007564239,DH33,NEW,United Arab Emirates,Web,WOMEN,AQUAZZURA,MULES,3728.57
"Aug 3, 2025, 4:38:58 PM",APPENKSA80033007564387,KYF,NEW,Saudi Arabia,App,WOMEN,SCAROSSO,FLAT SHOES,1072.76
"Aug 3, 2025, 2:29:05 PM",ORKSA80033007563755,KYF,NEW,Saudi Arabia,Web,WOMEN,BIRKENSTOCK,SANDALS,260.53
"Aug 3, 2025, 11:42:15 AM",APPORKSA80034007563137,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,444.43
"Aug 3, 2025, 10:35:35 AM",APPORKSA80034007562875,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,536.38
"Aug 3, 2025, 10:10:52 AM",APPORKSA80034007280794,DH40,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,574.7
"Aug 3, 2025, 3:19:32 AM",APPENKSA80033007556887,KYT,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.44
"Aug 3, 2025, 1:42:18 AM",APPORKSA80034007561461,KYT,NEW,Saudi Arabia,App,WOMEN,PUMA,SNEAKERS,344.81
"Aug 2, 2025, 11:24:48 PM",APPENQAT800311007239833,DH40,NEW,Qatar,App,BOY,NEW BALANCE,SNEAKERS,298.43
"Aug 2, 2025, 11:24:48 PM",APPENQAT800311007239833,DH40,NEW,Qatar,App,UNISEX,NIKE,SNEAKERS,276.8
"Aug 2, 2025, 11:24:48 PM",APPENQAT800311007239833,DH40,NEW,Qatar,App,UNISEX,BURBERRY,SNEAKERS,1064.8
"Aug 2, 2025, 11:24:48 PM",APPENQAT800311007239833,DH40,NEW,Qatar,App,WOMEN,CHRISTIAN LOUBOUTIN,MULES,3022.14
"Aug 2, 2025, 11:24:48 PM",APPENQAT800311007239833,DH40,NEW,Qatar,App,GIRL,NEW BALANCE,SNEAKERS,613.99
"Aug 2, 2025, 11:24:48 PM",APPENQAT800311007239833,DH40,NEW,Qatar,App,BABY,ADIDAS,SNEAKERS,153.27
"Aug 2, 2025, 10:45:30 PM",APPORKSA80034007406670,DH40,Returning,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,704.96
"Aug 2, 2025, 9:46:18 PM",APPENKSA80033007538156,DH135,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,674.31
"Aug 2, 2025, 8:58:47 PM",APPENKSA80033007560120,YAR1,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SANDALS,406.11
"Aug 2, 2025, 8:41:40 PM",APPORKSA80034007470552,KYF,NEW,Saudi Arabia,App,WOMEN,YUZEFI,TOTES,2053.57
"Aug 2, 2025, 7:45:53 PM",APPORKSA80034007559526,KYF,NEW,Saudi Arabia,App,UNISEX,NIKE,SNEAKERS,283.52
"Aug 2, 2025, 7:45:53 PM",APPORKSA80034007559526,KYF,NEW,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,229.87
"Aug 2, 2025, 4:42:28 PM",ORKSA80033007558798,KYF,Returning,Saudi Arabia,Web,WOMEN,BIRKENSTOCK,SANDALS,237.54
"Aug 2, 2025, 4:42:28 PM",ORKSA80033007558798,KYF,Returning,Saudi Arabia,Web,WOMEN,MONFARADI MARE,FLAT SHOES,628.33
"Aug 2, 2025, 4:16:42 PM",APPORUAE80032007444761,DH40,NEW,United Arab Emirates,App,WOMEN,ONWUAD,SANDALS,540
"Aug 2, 2025, 4:16:42 PM",APPORUAE80032007444761,DH40,NEW,United Arab Emirates,App,MEN,NIKE,SLIDES & FLIP FLOPS,240
"Aug 2, 2025, 2:17:14 PM",ORKSA80033007558029,KYF,Returning,Saudi Arabia,Web,MEN,MAGNANNI,SNEAKERS,1287.31
"Aug 2, 2025, 2:00:52 PM",ORKSA80033007557805,KYT,NEW,Saudi Arabia,Web,WOMEN,MONFARADI MARE,FLAT SHOES,252.86
"Aug 2, 2025, 1:20:06 PM",ORKSA80033007520174,KYF,Returning,Saudi Arabia,Web,MEN,ASICS,SNEAKERS,712.62
"Aug 2, 2025, 6:51:42 AM",APPORKSA80034007556620,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,574.7
"Aug 2, 2025, 3:37:55 AM",APPENKSA80033007555864,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,459.76
"Aug 2, 2025, 2:45:23 AM",APPENUAE80031007529557,BH33,NEW,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",LE SPECS,SUNGLASSES,240
"Aug 2, 2025, 2:13:04 AM",APPORKSA80034007555690,DH135,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,490.41
"Aug 2, 2025, 2:12:22 AM",APPENKSA80033007555680,DG10,Returning,Saudi Arabia,App,WOMEN,MELISSA,FLAT SHOES,298.84
"Aug 2, 2025, 2:08:56 AM",APPORKSA80034007246131,KYF,NEW,Saudi Arabia,App,WOMEN,STATE OF ESCAPE,TOTES,1095.75
"Aug 2, 2025, 2:08:56 AM",APPORKSA80034007246131,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,MINI BAGS,476.79
"Aug 1, 2025, 11:34:06 PM",APPENKSA80033007546941,DH135,Returning,Saudi Arabia,App,WOMEN,APL,SNEAKERS,911.84
"Aug 1, 2025, 10:14:13 PM",APPORKSA80034007513095,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,444.43
"Aug 1, 2025, 9:46:26 PM",APPENKSA80033007554411,DH135,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,214.55
"Aug 1, 2025, 9:38:20 PM",APPENKSA80033007554297,DH135,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,459.76
"Aug 1, 2025, 9:38:20 PM",APPENKSA80033007554297,DH135,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,475.08
"Aug 1, 2025, 9:26:41 PM",APPORKSA80034007554168,KYT,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,367.8
"Aug 1, 2025, 9:16:57 PM",APPORKSA80034007551852,KYF,Returning,Saudi Arabia,App,MEN,APL,SNEAKERS,1164.72
"Aug 1, 2025, 8:07:45 PM",APPENKSA80033007553827,DH135,NEW,Saudi Arabia,App,WOMEN,SCAROSSO,FLAT SHOES,1034.45
"Aug 1, 2025, 6:33:06 PM",APPORKSA80034007505335,KYF,Returning,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,444.43
"Aug 1, 2025, 5:44:32 PM",APPENKSA80033007552907,DH135,NEW,Saudi Arabia,App,MEN,AXEL ARIGATO,SNEAKERS,1065.1
"Aug 1, 2025, 5:13:52 PM",APPORKSA80034007552887,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,674.31
"Aug 1, 2025, 4:57:27 PM",APPENKSA80033007097055,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",JASON MARKK,SHOE CARE,22.99
"Aug 1, 2025, 4:31:45 PM",APPORKSA80034007549391,KYF,Returning,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,490.41
"Aug 1, 2025, 4:18:53 PM",APPENKSA80033007550982,KYF,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,CROSS BODY BAGS,1026.79
"Aug 1, 2025, 3:20:57 PM",APPENKSA80033007551387,KYF,Returning,Saudi Arabia,App,MEN,GRAMS28,CROSS BODY BAGS,1118.74
"Aug 1, 2025, 3:11:47 PM",APPORKSA80034007388547,DH135,Returning,Saudi Arabia,App,WOMEN,ASICS,SNEAKERS,536.38
"Aug 1, 2025, 3:11:47 PM",APPORKSA80034007388547,DH135,Returning,Saudi Arabia,App,WOMEN,ON,SNEAKERS,757.74
"Aug 1, 2025, 2:08:17 PM",APPENKSA80033006840726,DH135,Returning,Saudi Arabia,App,WOMEN,LUNA,ESPADRILLES,344.81
"Aug 1, 2025, 1:25:16 PM",APPORKSA80034007406430,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",RAINS,POUCHES,206.89
"Aug 1, 2025, 11:45:14 AM",APPENKSA80033007520779,KYF,Returning,Saudi Arabia,App,UNISEX,GOLDEN GOOSE,SNEAKERS,1034.45
"Aug 1, 2025, 10:07:30 AM",APPORKSA80034007162707,KYF,Returning,Saudi Arabia,App,UNISEX,NEW BALANCE,SNEAKERS,283.52
"Aug 1, 2025, 4:44:02 AM",APPENKSA80033007080240,KYF,Returning,Saudi Arabia,App,WOMEN,THE LLINE,MULES,429.1
"Aug 1, 2025, 4:15:07 AM",APPORKWT80036007550049,DH40,NEW,Kuwait,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,515.32
"Aug 1, 2025, 3:35:58 AM",ORKSA80034007549918,KYF,NEW,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,444.43
"Jul 31, 2025, 10:35:57 PM",APPENKSA80033007538533,DH135,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,383.09
"Jul 31, 2025, 10:35:57 PM",APPENKSA80033007538533,DH135,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,490.36
"Jul 31, 2025, 10:32:58 PM",APPENKSA80033007308588,DH135,NEW,Saudi Arabia,App,WOMEN,THE LLINE,FLAT SHOES,1068.83
"Jul 31, 2025, 10:32:58 PM",APPENKSA80033007308588,DH135,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,536.33
"Jul 31, 2025, 6:58:43 PM",APPORUAE80032007546455,DH40,NEW,United Arab Emirates,App,WOMEN,TORY BURCH,TOTES,1242.86
"Jul 31, 2025, 5:32:05 PM",APPORKSA80034007546296,BH6,Returning,Saudi Arabia,App,WOMEN,PUMA,SNEAKERS,367.77
"Jul 31, 2025, 5:06:44 PM",APPENKSA80033007546147,KYF,NEW,Saudi Arabia,App,MEN,ASICS,SNEAKERS,712.55
"Jul 31, 2025, 4:40:10 PM",APPORKSA80034007535110,KYF,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,444.38
"Jul 31, 2025, 4:06:05 PM",APPORKSA80034007383091,KYF,Returning,Saudi Arabia,App,GIRL,ADIDAS,SNEAKERS,291.15
"Jul 31, 2025, 3:55:16 PM",ORKSA80034007545709,KYF,NEW,Saudi Arabia,Web,UNISEX,NIKE,SNEAKERS,232.15
"Jul 31, 2025, 3:11:59 PM",ORKSA80033007545381,KYT,NEW,Saudi Arabia,Web,WOMEN,DEMELLIER,CLUTCHES,658.91
"Jul 31, 2025, 2:33:49 PM",APPENKSA80033007545147,KYT,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,383.09
"Jul 31, 2025, 12:13:13 PM",APPORUAE80032007543938,DH40,NEW,United Arab Emirates,App,WOMEN,MELISSA,SANDALS,257.14
"Jul 31, 2025, 8:11:07 AM",ANDORKWT80036000017479,DH40,NEW,Kuwait,App,WOMEN,SAM EDELMAN,SNEAKERS,451.5
"Jul 31, 2025, 5:51:47 AM",APPORKWT80036006633874,CK,Returning,Kuwait,App,BOY,NEW BALANCE,SNEAKERS,301
"Jul 31, 2025, 5:51:47 AM",APPORKWT80036006633874,CK,Returning,Kuwait,App,WOMEN,HOGAN,SNEAKERS,1472.68
"Jul 31, 2025, 5:08:07 AM",APPENKSA80033007542673,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,260.51
"Jul 30, 2025, 11:45:54 PM",APPORUAE80032007460257,DH40,Returning,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",RAINS,POUCHES,94.29
"Jul 30, 2025, 11:42:46 PM",APPORKSA80034007540662,KYF,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,490.36
"Jul 30, 2025, 11:07:23 PM",APPENKWT80035007413116,CK,Returning,Kuwait,App,BOY,NEW BALANCE,SNEAKERS,311.93
"Jul 30, 2025, 10:53:57 PM",APPORKSA80034007540781,KYF,Returning,Saudi Arabia,App,WOMEN,ALOHAS,SNEAKERS,605.28
"Jul 30, 2025, 10:37:27 PM",APPORKSA80034007540746,DH40,Returning,Saudi Arabia,App,WOMEN,SCAROSSO,FLAT SHOES,605.28
"Jul 30, 2025, 10:37:27 PM",APPORKSA80034007540746,DH40,Returning,Saudi Arabia,App,WOMEN,VERSACE,FLAT SHOES,1133.95
"Jul 30, 2025, 10:30:02 PM",APPORKSA80034007540515,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,406.07
"Jul 30, 2025, 9:22:52 PM",APPENKSA80033007532145,KYF,NEW,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,773.84
"Jul 30, 2025, 7:40:55 PM",APPENKSA80033007539552,KYF,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,433.66
"Jul 30, 2025, 7:25:53 PM",APPORKSA80034007532675,KYF,NEW,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,329.46
"Jul 30, 2025, 7:25:53 PM",APPORKSA80034007532675,KYF,NEW,Saudi Arabia,App,GIRL,ADIDAS,SNEAKERS,291.15
"Jul 30, 2025, 7:25:53 PM",APPORKSA80034007532675,KYF,NEW,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,314.14
"Jul 30, 2025, 5:46:58 PM",ORKSA80034007538712,KYF,NEW,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",PUMA,SNEAKERS,444.38
"Jul 30, 2025, 5:21:35 PM",APPENKSA80033007537985,KYT,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,237.52
"Jul 30, 2025, 4:53:34 PM",APPORKSA80034007436541,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,383.09
"Jul 30, 2025, 4:22:51 PM",APPORKSA80034007135035,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.4
"Jul 30, 2025, 3:49:08 PM",APPENKSA80033007388041,DH135,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,674.25
"Jul 30, 2025, 3:00:31 PM",APPORKSA80034007508373,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,SNEAKERS,459.71
"Jul 30, 2025, 1:17:13 PM",APPENUAE80031007522797,DG44,Returning,United Arab Emirates,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,514.29
"Jul 30, 2025, 1:10:47 PM",APPENKSA80033007510547,DG11,Returning,Saudi Arabia,App,WOMEN,AXEL ARIGATO,SNEAKERS,865.79
"Jul 30, 2025, 12:52:26 PM",APPENKSA80033007536950,KYF,NEW,Saudi Arabia,App,WOMEN,APL,SNEAKERS,1164.6
"Jul 30, 2025, 10:29:38 AM",APPORKSA80034007213847,DH40,Returning,Saudi Arabia,App,WOMEN,THE LLINE,FLAT SHOES,513.35
"Jul 30, 2025, 10:29:38 AM",APPORKSA80034007213847,DH40,Returning,Saudi Arabia,App,WOMEN,MICHAEL KORS,FLAT SHOES,635.94
"Jul 30, 2025, 10:29:38 AM",APPORKSA80034007213847,DH40,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,PUMPS,536.33
"Jul 30, 2025, 10:14:58 AM",APPENKSA80033007487408,DH135,NEW,Saudi Arabia,App,WOMEN,GOLDEN GOOSE,SNEAKERS,2260.25
"Jul 30, 2025, 9:37:56 AM",ORKSA80033007536060,KYF,NEW,Saudi Arabia,Web,"MEN"", ""WOMEN"", ""ADULT-UNISEX",COMME DES GARCONS,SNEAKERS,205.34
"Jul 30, 2025, 5:36:12 AM",APPORKSA80034007535270,KYF,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,FLAT SHOES,566.98
"Jul 30, 2025, 3:00:35 AM",APPORKSA80034007064937,DH135,Returning,Saudi Arabia,App,GIRL,SOPHIA WEBSTER,ESPADRILLES,473.5
"Jul 30, 2025, 12:20:50 AM",APPORKSA80034007533909,KYF,Returning,Saudi Arabia,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",ADIDAS,SNEAKERS,421.4
"Jul 29, 2025, 11:35:44 PM",ORKSA80033007533662,KYF,NEW,Saudi Arabia,Web,WOMEN,AQUAZZURA,SANDALS,4214.01
"Jul 29, 2025, 10:28:50 PM",APPORKSA80034007533117,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,658.91
"Jul 29, 2025, 10:27:46 PM",APPORKWT80036007353375,DH40,NEW,Kuwait,App,WOMEN,NIKE,SNEAKERS,301.43
"Jul 29, 2025, 10:27:46 PM",APPORKWT80036007353375,DH40,NEW,Kuwait,App,WOMEN,VEJA,SNEAKERS,312.14
"Jul 29, 2025, 8:33:01 PM",APPORKSA80034007485751,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,1034.35
"Jul 29, 2025, 8:33:01 PM",APPORKSA80034007485751,KYF,Returning,Saudi Arabia,App,MEN,NIKE,SNEAKERS,582.3
"Jul 29, 2025, 8:01:27 PM",APPENKSA80033007133187,DH135,Returning,Saudi Arabia,App,WOMEN,MONFARADI MARE,FLAT SHOES,375.43
